TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
2957.307129; -91.109619; 90.000000; -91.186523; 89.511108; -1.590464; 1.562267; 0.262098; 0.000845; 1.113431; 1.247776; -2.162303; -1.698347; 2.362438; 1.716666; 0; 0; 194; 64; 
2957.311279; -91.049194; 90.000000; -91.131592; 89.511108; -1.589427; 1.562266; 0.263076; 0.000834; 1.113431; 1.256309; -2.171529; -1.700789; 2.340159; 1.719413; 0; 0; 195; 64; 
2957.315186; -91.060181; 90.000000; -91.065674; 89.511108; -1.588326; 1.562266; 0.269702; 0.000846; 1.113431; 1.264841; -2.145457; -1.703133; 2.153386; 1.721854; 0; 0; 196; 64; 
2957.319336; -90.928345; 90.000000; -91.005249; 89.511108; -1.587240; 1.562266; 0.269045; 0.000862; 1.113431; 1.273374; -2.138237; -1.705478; 2.014527; 1.723991; 0; 0; 197; 64; 
2957.323242; -90.873413; 90.000000; -90.944824; 89.511108; -1.586174; 1.562267; 0.264034; 0.000875; 1.113431; 1.281907; -2.137836; -1.707822; 2.098453; 1.726127; 0; 0; 198; 64; 
2957.327148; -90.812988; 90.000000; -90.884399; 89.511108; -1.585104; 1.562267; 0.263101; 0.000867; 1.113431; 1.290440; -2.126203; -1.710264; 2.167119; 1.728568; 0; 0; 199; 64; 
2957.331299; -90.752563; 90.000000; -90.823975; 89.511108; -1.584057; 1.562267; 0.261821; 0.000854; 1.113431; 1.298972; -2.127006; -1.712706; 2.206488; 1.731010; 0; 0; 200; 64; 
2957.335205; -90.692139; 90.000000; -90.758057; 89.511108; -1.582966; 1.562267; 0.266198; 0.000841; 1.113431; 1.307505; -2.101736; -1.715148; 2.198859; 1.733451; 0; 0; 201; 64; 
2957.339355; -90.703125; 90.000000; -90.697632; 89.511108; -1.581911; 1.562266; 0.265425; 0.000831; 1.113311; 1.316038; -2.106950; -1.717590; 2.041383; 1.736198; 0; 0; 202; 64; 
2957.343262; -90.576782; 90.000000; -90.637207; 89.511108; -1.580832; 1.562266; 0.264445; 0.000843; 1.113431; 1.324571; -2.092109; -1.719934; 1.969665; 1.738639; 0; 0; 203; 64; 
2957.347412; -90.516357; 90.000000; -90.576782; 89.511108; -1.579796; 1.562266; 0.258265; 0.000858; 1.113431; 1.333104; -2.098527; -1.722278; 2.095401; 1.740776; 0; 0; 204; 64; 
2957.351318; -90.455933; 90.000000; -90.516357; 89.511108; -1.578751; 1.562267; 0.257951; 0.000872; 1.113431; 1.341636; -2.088499; -1.724623; 2.192755; 1.742912; 0; 0; 205; 64; 
2957.355225; -90.401001; 90.000000; -90.455933; 89.511108; -1.577724; 1.562267; 0.257855; 0.000863; 1.113431; 1.350169; -2.091307; -1.727065; 2.242500; 1.745354; 0; 0; 206; 64; 
2957.359375; -90.335083; 90.000000; -90.401001; 89.511108; -1.576689; 1.562267; 0.259523; 0.000850; 1.113431; 1.358702; -2.090505; -1.729507; 2.259285; 1.747795; 0; 0; 207; 64; 
2957.363281; -90.346069; 90.000000; -90.340576; 89.511108; -1.575653; 1.562266; 0.260941; 0.000837; 1.113263; 1.367235; -2.093313; -1.731949; 2.127140; 1.750237; 0; 0; 208; 64; 
2957.367432; -90.219727; 90.000000; -90.280151; 89.511108; -1.574662; 1.562266; 0.254631; 0.000846; 1.113431; 1.375767; -2.120989; -1.734293; 2.096927; 1.752678; 0; 0; 209; 64; 
2957.371338; -90.159302; 90.000000; -90.225220; 89.511108; -1.573639; 1.562266; 0.253119; 0.000858; 1.113431; 1.384300; -2.114972; -1.736637; 2.259896; 1.755119; 0; 0; 210; 64; 
2957.375488; -90.098877; 90.000000; -90.164795; 89.511108; -1.572639; 1.562267; 0.253148; 0.000869; 1.113431; 1.392833; -2.122593; -1.738981; 2.351756; 1.757256; 0; 0; 211; 64; 
2957.379395; -90.038452; 90.000000; -90.109863; 89.511108; -1.571661; 1.562266; 0.252404; 0.000860; 1.113431; 1.401366; -2.145457; -1.741423; 2.410352; 1.759697; 0; 0; 212; 64; 
2957.383301; -89.978027; 90.000000; -90.049438; 89.511108; -1.570641; 1.562266; 0.256887; 0.000865; 1.113431; 1.409898; -2.144253; -1.743768; 2.425916; 1.762139; 0; 0; 213; 64; 
2957.387451; -89.989014; 90.000000; -89.994507; 89.511108; -1.569657; 1.562266; 0.256193; 0.000871; 1.113431; 1.418431; -2.173535; -1.746112; 2.295907; 1.764275; 0; 0; 214; 64; 
2957.391357; -89.857178; 90.000000; -89.934082; 89.511108; -1.568615; 1.562266; 0.258798; 0.000877; 1.113431; 1.426964; -2.163908; -1.748456; 2.229987; 1.766717; 0; 0; 215; 64; 
2957.395508; -89.802246; 90.000000; -89.879150; 89.511108; -1.567582; 1.562266; 0.258227; 0.000881; 1.113431; 1.435497; -2.164309; -1.750800; 2.312082; 1.768853; 0; 0; 216; 64; 
2957.399414; -89.741821; 90.000000; -89.818726; 89.511108; -1.566551; 1.562266; 0.259300; 0.000884; 1.113431; 1.444029; -2.166315; -1.753145; 2.349925; 1.771294; 0; 0; 217; 64; 
2957.403564; -89.681396; 90.000000; -89.758301; 89.511108; -1.565515; 1.562267; 0.261141; 0.000887; 1.113431; 1.452562; -2.168721; -1.755489; 2.349925; 1.773431; 0; 0; 218; 64; 
2957.407471; -89.620972; 90.000000; -89.697876; 89.511108; -1.564444; 1.562267; 0.265680; 0.000870; 1.113431; 1.461095; -2.155886; -1.757931; 2.310556; 1.775872; 0; 0; 219; 64; 
2957.411377; -89.626465; 90.000000; -89.637451; 89.511108; -1.563380; 1.562266; 0.267151; 0.000853; 1.113431; 1.469628; -2.156287; -1.760373; 2.128361; 1.778619; 0; 0; 220; 64; 
2957.415527; -89.505615; 90.000000; -89.577026; 89.511108; -1.562334; 1.562266; 0.262753; 0.000857; 1.113431; 1.478161; -2.165111; -1.762717; 2.044130; 1.781060; 0; 0; 221; 64; 
2957.419434; -89.445190; 90.000000; -89.516602; 89.511108; -1.561261; 1.562267; 0.261134; 0.000886; 1.113431; 1.486693; -2.146660; -1.764964; 2.156743; 1.783502; 0; 0; 222; 64; 
2957.423584; -89.390259; 90.000000; -89.456177; 89.511108; -1.560215; 1.562267; 0.259942; 0.000879; 1.113431; 1.495226; -2.143050; -1.767406; 2.219916; 1.785638; 0; 0; 223; 64; 
2957.427490; -89.324341; 90.000000; -89.395752; 89.511108; -1.559157; 1.562266; 0.261651; 0.000866; 1.113431; 1.503759; -2.132220; -1.769848; 2.244636; 1.788079; 0; 0; 224; 64; 
2957.431641; -89.269409; 90.000000; -89.335327; 89.511108; -1.558097; 1.562266; 0.263681; 0.000871; 1.113431; 1.512292; -2.124198; -1.772192; 2.230903; 1.790521; 0; 0; 225; 64; 
2957.435547; -89.280396; 90.000000; -89.274902; 89.511108; -1.557001; 1.562267; 0.268257; 0.000879; 1.113239; 1.520824; -2.101335; -1.774536; 2.041688; 1.792962; 0; 0; 226; 64; 
2957.439453; -89.148560; 90.000000; -89.214478; 89.511108; -1.555956; 1.562267; 0.262732; 0.000868; 1.113431; 1.529357; -2.112164; -1.776978; 1.949522; 1.795404; 0; 0; 227; 64; 
2957.443604; -89.088135; 90.000000; -89.148560; 89.511108; -1.554888; 1.562267; 0.259835; 0.000856; 1.113431; 1.537890; -2.095318; -1.779420; 2.084109; 1.797845; 0; 0; 228; 64; 
2957.447510; -89.033203; 90.000000; -89.088135; 89.511108; -1.553844; 1.562267; 0.258584; 0.000845; 1.113431; 1.546423; -2.089301; -1.781862; 2.166204; 1.800287; 0; 0; 229; 64; 
2957.451660; -88.972778; 90.000000; -89.027710; 89.511108; -1.552786; 1.562266; 0.260962; 0.000838; 1.113431; 1.554955; -2.074861; -1.784304; 2.193976; 1.803034; 0; 0; 230; 64; 
2957.455566; -88.912354; 90.000000; -88.972778; 89.511108; -1.551757; 1.562266; 0.260098; 0.000852; 1.113431; 1.563488; -2.083685; -1.786649; 2.197943; 1.805475; 0; 0; 231; 64; 
2957.459473; -88.923340; 90.000000; -88.912354; 89.511108; -1.550729; 1.562266; 0.259418; 0.000868; 1.113143; 1.572021; -2.090905; -1.788993; 2.077090; 1.807611; 0; 0; 232; 64; 
2957.463623; -88.796997; 90.000000; -88.851929; 89.511108; -1.549742; 1.562267; 0.252434; 0.000882; 1.113431; 1.580554; -2.116175; -1.791337; 2.072512; 1.809748; 0; 0; 233; 64; 
2957.467529; -88.731079; 90.000000; -88.796997; 89.511108; -1.548718; 1.562267; 0.251492; 0.000874; 1.113431; 1.589086; -2.104543; -1.793779; 2.258675; 1.811884; 0; 0; 234; 64; 
2957.471680; -88.676147; 90.000000; -88.736572; 89.511108; -1.547679; 1.562267; 0.256342; 0.000860; 1.113431; 1.597619; -2.086894; -1.796221; 2.326426; 1.814325; 0; 0; 235; 64; 
2957.475586; -88.610229; 90.000000; -88.676147; 89.511108; -1.546630; 1.562267; 0.261789; 0.000847; 1.113431; 1.606152; -2.076867; -1.798663; 2.297739; 1.817072; 0; 0; 236; 64; 
2957.479736; -88.555298; 90.000000; -88.621216; 89.511108; -1.545659; 1.562266; 0.256562; 0.000836; 1.113431; 1.614685; -2.122994; -1.801105; 2.290414; 1.819514; 0; 0; 237; 64; 
2957.483643; -88.566284; 90.000000; -88.560791; 89.511108; -1.544658; 1.562266; 0.255567; 0.000848; 1.113311; 1.623217; -2.139039; -1.803449; 2.200995; 1.821955; 0; 0; 238; 64; 
2957.487549; -88.434448; 90.000000; -88.505859; 89.511108; -1.543657; 1.562266; 0.253030; 0.000863; 1.113431; 1.631750; -2.149869; -1.805794; 2.188482; 1.824396; 0; 0; 239; 64; 
2957.491699; -88.374023; 90.000000; -88.445435; 89.511108; -1.542659; 1.562267; 0.250832; 0.000877; 1.113431; 1.640283; -2.155885; -1.808138; 2.353282; 1.826533; 0; 0; 240; 64; 
2957.495605; -88.319092; 90.000000; -88.390503; 89.511108; -1.541684; 1.562267; 0.250085; 0.000868; 1.113431; 1.648816; -2.174738; -1.810580; 2.460097; 1.828974; 0; 0; 241; 64; 
2957.499756; -88.253174; 90.000000; -88.335571; 89.511108; -1.540697; 1.562267; 0.252667; 0.000855; 1.113431; 1.657349; -2.186771; -1.813022; 2.512894; 1.831416; 0; 0; 242; 64; 
2957.503662; -88.198242; 90.000000; -88.275146; 89.511108; -1.539668; 1.562267; 0.259110; 0.000843; 1.113431; 1.665881; -2.182760; -1.815464; 2.493057; 1.833857; 0; 0; 243; 64; 
2957.507813; -88.203735; 90.000000; -88.220215; 89.511108; -1.538683; 1.562266; 0.258131; 0.000833; 1.113431; 1.674414; -2.217255; -1.817906; 2.328257; 1.836299; 0; 0; 244; 64; 
2957.511719; -88.077393; 90.000000; -88.165283; 89.511108; -1.537679; 1.562266; 0.255787; 0.000844; 1.113431; 1.682947; -2.233300; -1.820250; 2.280343; 1.838740; 0; 0; 245; 64; 
2957.515625; -88.011475; 90.000000; -88.104858; 89.511108; -1.536648; 1.562266; 0.255952; 0.000860; 1.113431; 1.691480; -2.227283; -1.822594; 2.409742; 1.841182; 0; 0; 246; 64; 
2957.519775; -87.956543; 90.000000; -88.044434; 89.511108; -1.535575; 1.562267; 0.262963; 0.000873; 1.113431; 1.700012; -2.201211; -1.824939; 2.426527; 1.843318; 0; 0; 247; 64; 
2957.523682; -87.896118; 90.000000; -87.984009; 89.511108; -1.534500; 1.562267; 0.268022; 0.000865; 1.113431; 1.708545; -2.191183; -1.827381; 2.354808; 1.845759; 0; 0; 248; 64; 
2957.527832; -87.841187; 90.000000; -87.923584; 89.511108; -1.533438; 1.562267; 0.268447; 0.000852; 1.113431; 1.717078; -2.198403; -1.829823; 2.280953; 1.848201; 0; 0; 249; 64; 
2957.531738; -87.852173; 90.000000; -87.863159; 89.511108; -1.532424; 1.562266; 0.262219; 0.000839; 1.113431; 1.725611; -2.231695; -1.832265; 2.144841; 1.850642; 0; 0; 250; 64; 
2957.535889; -87.714844; 90.000000; -87.802734; 89.511108; -1.531346; 1.562266; 0.262000; 0.000847; 1.113431; 1.734143; -2.210035; -1.834609; 2.128056; 1.853084; 0; 0; 251; 64; 
2957.539795; -87.659912; 90.000000; -87.736816; 89.511108; -1.530233; 1.562266; 0.265609; 0.000859; 1.113431; 1.742676; -2.167919; -1.836953; 2.220222; 1.855525; 0; 0; 252; 64; 
2957.543701; -87.599487; 90.000000; -87.676392; 89.511108; -1.529187; 1.562267; 0.263343; 0.000871; 1.113431; 1.751209; -2.175540; -1.839297; 2.242500; 1.857662; 0; 0; 253; 64; 
2957.547852; -87.539063; 90.000000; -87.615967; 89.511108; -1.528101; 1.562267; 0.266393; 0.000861; 1.113431; 1.759742; -2.155885; -1.841739; 2.243416; 1.860103; 0; 0; 254; 64; 
2957.551758; -87.478638; 90.000000; -87.555542; 89.511108; -1.527048; 1.562266; 0.265099; 0.000848; 1.113431; 1.768274; -2.162704; -1.844181; 2.227851; 1.862545; 0; 0; 255; 64; 
2957.555908; -87.489624; 90.000000; -87.495117; 89.511108; -1.525998; 1.562266; 0.263725; 0.000854; 1.113431; 1.776807; -2.167116; -1.846526; 2.108219; 1.864986; 0; 0; 0; 64; 
2957.559814; -87.363281; 90.000000; -87.434692; 89.511108; -1.524953; 1.562267; 0.260002; 0.000882; 1.113431; 1.785340; -2.168319; -1.848772; 2.077700; 1.867122; 0; 0; 1; 64; 
2957.563721; -87.302856; 90.000000; -87.374268; 89.511108; -1.523910; 1.562266; 0.257087; 0.000873; 1.113431; 1.793873; -2.161099; -1.851214; 2.222663; 1.869259; 0; 0; 2; 64; 
2957.567871; -87.242432; 90.000000; -87.313843; 89.511108; -1.522854; 1.562338; 0.259549; 0.008219; 1.113431; 1.802358; -2.144253; -1.814292; 2.243110; 1.829890; 0; 0; 3; 64; 
2957.571777; -87.187500; 90.000000; -87.253418; 89.511108; -1.521825; 1.562332; 0.258944; 0.004478; 1.113431; 1.810842; -2.149066; -1.836074; 2.215339; 1.790521; 0; 0; 4; 64; 
2957.575928; -87.121582; 90.000000; -87.198486; 89.511108; -1.520833; 1.562317; 0.254150; 0.000238; 1.113431; 1.819327; -2.172732; -1.852679; 2.287973; 1.816462; 0; 0; 5; 64; 
2957.579834; -87.132568; 90.000000; -87.138062; 89.511108; -1.519835; 1.562236; 0.252889; -0.008846; 1.113431; 1.827860; -2.183562; -1.896537; 2.328867; 1.904660; 0; 0; 6; 64; 
2957.583984; -87.000732; 90.000000; -87.083130; 89.511108; -1.518793; 1.562242; 0.257296; -0.004430; 1.113431; 1.836393; -2.167116; -1.874266; 2.367321; 1.975158; 0; 0; 7; 64; 
2957.587891; -86.945801; 90.000000; -87.022705; 89.511108; -1.517748; 1.562261; 0.261152; 0.001314; 1.113431; 1.844926; -2.160698; -1.856880; 2.400281; 1.954711; 0; 0; 8; 64; 
2957.591797; -86.885376; 90.000000; -86.962280; 89.511108; -1.516742; 1.562275; 0.260158; 0.004029; 1.113431; 1.853458; -2.185968; -1.855121; 2.349925; 1.900388; 0; 0; 9; 64; 
2957.595947; -86.824951; 90.000000; -86.907349; 89.511108; -1.515707; 1.562276; 0.261092; 0.003413; 1.113431; 1.861991; -2.190782; -1.864205; 2.318796; 1.864071; 0; 0; 10; 64; 
2957.599854; -86.764526; 90.000000; -86.846924; 89.511108; -1.514712; 1.562271; 0.256870; 0.001424; 1.113431; 1.870524; -2.219260; -1.874755; 2.344737; 1.862545; 0; 0; 11; 64; 
2957.604004; -86.770020; 90.000000; -86.791992; 89.511108; -1.513717; 1.562265; 0.254445; 0.000004; 1.113431; 1.879057; -2.237711; -1.880713; 2.302622; 1.881466; 0; 0; 12; 64; 
2957.607910; -86.643677; 90.000000; -86.731567; 89.511108; -1.512717; 1.562263; 0.252277; -0.000213; 1.113431; 1.887589; -2.246937; -1.881983; 2.331614; 1.900693; 0; 0; 13; 64; 
2957.612061; -86.588745; 90.000000; -86.671143; 89.511108; -1.511679; 1.562264; 0.255399; 0.000355; 1.113431; 1.896122; -2.229689; -1.881397; 2.466201; 1.908933; 0; 0; 14; 64; 
2957.615967; -86.522827; 90.000000; -86.616211; 89.511108; -1.510668; 1.562266; 0.257217; 0.000959; 1.113431; 1.904655; -2.239316; -1.881788; 2.497635; 1.908017; 0; 0; 15; 64; 
2957.619873; -86.467896; 90.000000; -86.555786; 89.511108; -1.509655; 1.562267; 0.258885; 0.001194; 1.113431; 1.913188; -2.252553; -1.883937; 2.493973; 1.904050; 0; 0; 16; 64; 
2957.624023; -86.407471; 90.000000; -86.500854; 89.511108; -1.508645; 1.562268; 0.259260; 0.001100; 1.113431; 1.921720; -2.270603; -1.887062; 2.486038; 1.902829; 0; 0; 17; 64; 
2957.627930; -86.412964; 90.000000; -86.440430; 89.511108; -1.507568; 1.562267; 0.265864; 0.000878; 1.113431; 1.930253; -2.250948; -1.890286; 2.319712; 1.905271; 0; 0; 18; 64; 
2957.632080; -86.286621; 90.000000; -86.380005; 89.511108; -1.506506; 1.562266; 0.265519; 0.000727; 1.113431; 1.938786; -2.250146; -1.893021; 2.198859; 1.909543; 0; 0; 19; 64; 
2957.635986; -86.231689; 90.000000; -86.319580; 89.511108; -1.505426; 1.562266; 0.264733; 0.000746; 1.113431; 1.947319; -2.236107; -1.895072; 2.266915; 1.913511; 0; 0; 20; 64; 
2957.640137; -86.171265; 90.000000; -86.253662; 89.511108; -1.504348; 1.562266; 0.265752; 0.000814; 1.113431; 1.955851; -2.222870; -1.897123; 2.286752; 1.916257; 0; 0; 21; 64; 
2957.644043; -86.116333; 90.000000; -86.193237; 89.511108; -1.503264; 1.562338; 0.267545; 0.008222; 1.113431; 1.964336; -2.209634; -1.860005; 2.216559; 1.876278; 0; 0; 22; 64; 
2957.647949; -86.050415; 90.000000; -86.132813; 89.511108; -1.502184; 1.562260; 0.267100; -0.002845; 1.113431; 1.972869; -2.201210; -1.921055; 2.188787; 1.878109; 0; 0; 23; 64; 
2957.652100; -86.061401; 90.000000; -86.072388; 89.511108; -1.501108; 1.562252; 0.265985; -0.003359; 1.113431; 1.981402; -2.193990; -1.918320; 2.128056; 1.945555; 0; 0; 24; 64; 
2957.656006; -85.929565; 90.000000; -86.006470; 89.511108; -1.500035; 1.562257; 0.264116; -0.000885; 1.113431; 1.989935; -2.183962; -1.908747; 2.095706; 1.968139; 0; 0; 25; 64; 
2957.660156; -85.874634; 90.000000; -85.946045; 89.511108; -1.498962; 1.562338; 0.262605; 0.008882; 1.113431; 1.998419; -2.169121; -1.864303; 2.146672; 1.911374; 0; 0; 26; 64; 
2957.664063; -85.814209; 90.000000; -85.885620; 89.511108; -1.497884; 1.562336; 0.263400; 0.005965; 1.113431; 2.006904; -2.150269; -1.885793; 2.119510; 1.846370; 0; 0; 27; 64; 
2957.667969; -85.753784; 90.000000; -85.825195; 89.511108; -1.496837; 1.562321; 0.260565; 0.001174; 1.113431; 2.015389; -2.150269; -1.906110; 2.157659; 1.858577; 0; 0; 28; 64; 
2957.672119; -85.698853; 90.000000; -85.764771; 89.511108; -1.495788; 1.562309; 0.259894; -0.001450; 1.113431; 2.023874; -2.143450; -1.913924; 2.238838; 1.905881; 0; 0; 29; 64; 
2957.676025; -85.704346; 90.000000; -85.704346; 89.511108; -1.494765; 1.562307; 0.258407; -0.001265; 1.113335; 2.032359; -2.152676; -1.911971; 2.171697; 1.943113; 0; 0; 30; 64; 
2957.680176; -85.572510; 90.000000; -85.643921; 89.511108; -1.493705; 1.562239; 0.259995; -0.007087; 1.113431; 2.040891; -2.135027; -1.947233; 2.175665; 1.994690; 0; 0; 31; 64; 
2957.684082; -85.517578; 90.000000; -85.583496; 89.511108; -1.492682; 1.562322; 0.257500; 0.005242; 1.113431; 2.049376; -2.142648; -1.887746; 2.278512; 1.985229; 0; 0; 32; 64; 
2957.688232; -85.457153; 90.000000; -85.528564; 89.511108; -1.491653; 1.562332; 0.258445; 0.006057; 1.113431; 2.057861; -2.143851; -1.895951; 2.258675; 1.908322; 0; 0; 33; 64; 
2957.692139; -85.396729; 90.000000; -85.468140; 89.511108; -1.490654; 1.562326; 0.255459; 0.003148; 1.113431; 2.066346; -2.163907; -1.912947; 2.279733; 1.884213; 0; 0; 34; 64; 
2957.696045; -85.336304; 90.000000; -85.413208; 89.511108; -1.489655; 1.562315; 0.253762; 0.000224; 1.113431; 2.074831; -2.177144; -1.924767; 2.361217; 1.905881; 0; 0; 35; 64; 
2957.700195; -85.347290; 90.000000; -85.352783; 89.511108; -1.488649; 1.562310; 0.254858; -0.000837; 1.113431; 2.083316; -2.183962; -1.927990; 2.301401; 1.939146; 0; 0; 36; 64; 
2957.704102; -85.220947; 90.000000; -85.297852; 89.511108; -1.487641; 1.562310; 0.254367; -0.000247; 1.113431; 2.091800; -2.190781; -1.926329; 2.280038; 1.958678; 0; 0; 37; 64; 
2957.708252; -85.155029; 90.000000; -85.237427; 89.511108; -1.486638; 1.562313; 0.253067; 0.000823; 1.113431; 2.100285; -2.198402; -1.924864; 2.414930; 1.960204; 0; 0; 38; 64; 
2957.712158; -85.100098; 90.000000; -85.182495; 89.511108; -1.485629; 1.562316; 0.255307; 0.001466; 1.113431; 2.108770; -2.203216; -1.926036; 2.473525; 1.952879; 0; 0; 39; 64; 
2957.716309; -85.034180; 90.000000; -85.122070; 89.511108; -1.484611; 1.562317; 0.258507; 0.001460; 1.113431; 2.117255; -2.209633; -1.929553; 2.471694; 1.947081; 0; 0; 40; 64; 
2957.720215; -84.973755; 90.000000; -85.061646; 89.511108; -1.483562; 1.562244; 0.263454; -0.006242; 1.113431; 2.125788; -2.205221; -1.973020; 2.473830; 1.989807; 0; 0; 41; 64; 
2957.724121; -84.984741; 90.000000; -85.006714; 89.511108; -1.482557; 1.562249; 0.261965; -0.002799; 1.113431; 2.134320; -2.236909; -1.957001; 2.354808; 2.036500; 0; 0; 42; 64; 
2957.728271; -84.858398; 90.000000; -84.946289; 89.511108; -1.481491; 1.562335; 0.264485; 0.008692; 1.113431; 2.142805; -2.226881; -1.906012; 2.200079; 1.976684; 0; 0; 43; 64; 
2957.732178; -84.797974; 90.000000; -84.885864; 89.511108; -1.480474; 1.562338; 0.258167; 0.006750; 1.113431; 2.151290; -2.246536; -1.925353; 2.221442; 1.895505; 0; 0; 44; 64; 
2957.736328; -84.743042; 90.000000; -84.825439; 89.511108; -1.479426; 1.562324; 0.257770; 0.001946; 1.113431; 2.159775; -2.234101; -1.946940; 2.312998; 1.894589; 0; 0; 45; 64; 
2957.740234; -84.677124; 90.000000; -84.765015; 89.511108; -1.478401; 1.562311; 0.257074; -0.001238; 1.113431; 2.168260; -2.236909; -1.957098; 2.408826; 1.938841; 0; 0; 46; 64; 
2957.744385; -84.622192; 90.000000; -84.704590; 89.511108; -1.477329; 1.562306; 0.263247; -0.001541; 1.113431; 2.176745; -2.214046; -1.956414; 2.441481; 1.980346; 0; 0; 47; 64; 
2957.748291; -84.633179; 90.000000; -84.644165; 89.511108; -1.476256; 1.562309; 0.268067; -0.000123; 1.113431; 2.185230; -2.205622; -1.952019; 2.245857; 1.995300; 0; 0; 48; 64; 
2957.752197; -84.501343; 90.000000; -84.583740; 89.511108; -1.475201; 1.562314; 0.265425; 0.001283; 1.113431; 2.193714; -2.213645; -1.950163; 2.119816; 1.988281; 0; 0; 49; 64; 
2957.756348; -84.440918; 90.000000; -84.523315; 89.511108; -1.474162; 1.562317; 0.259697; 0.001786; 1.113431; 2.202199; -2.221266; -1.952410; 2.230903; 1.975768; 0; 0; 50; 64; 
2957.760254; -84.380493; 90.000000; -84.462891; 89.511108; -1.473082; 1.562317; 0.262582; 0.001470; 1.113431; 2.210684; -2.195193; -1.957098; 2.292550; 1.969970; 0; 0; 51; 64; 
2957.764404; -84.320068; 90.000000; -84.402466; 89.511108; -1.472025; 1.562315; 0.263590; 0.000938; 1.113431; 2.219169; -2.190781; -1.961591; 2.298044; 1.973022; 0; 0; 52; 64; 
2957.768311; -84.265137; 90.000000; -84.342041; 89.511108; -1.470931; 1.562314; 0.268107; 0.000650; 1.113431; 2.227654; -2.168319; -1.964620; 2.266305; 1.980346; 0; 0; 53; 64; 
2957.772217; -84.276123; 90.000000; -84.281616; 89.511108; -1.469878; 1.562314; 0.266325; 0.000648; 1.113431; 2.236139; -2.179149; -1.966671; 2.094180; 1.986450; 0; 0; 54; 64; 
2957.776367; -84.144287; 90.000000; -84.221191; 89.511108; -1.468803; 1.562314; 0.264150; 0.000785; 1.113431; 2.244623; -2.168319; -1.968527; 2.030702; 1.990112; 0; 0; 55; 64; 
2957.780273; -84.083862; 90.000000; -84.160767; 89.511108; -1.467769; 1.562315; 0.257690; 0.000924; 1.113431; 2.253108; -2.174336; -1.970578; 2.180853; 1.991333; 0; 0; 56; 64; 
2957.784424; -84.023438; 90.000000; -84.100342; 89.511108; -1.466723; 1.562315; 0.257828; 0.000974; 1.113431; 2.261593; -2.163105; -1.973020; 2.295602; 1.992248; 0; 0; 57; 64; 
2957.788330; -83.963013; 90.000000; -84.039917; 89.511108; -1.465659; 1.562315; 0.262187; 0.000949; 1.113431; 2.270078; -2.145055; -1.975657; 2.320627; 1.993774; 0; 0; 58; 64; 
2957.792480; -83.902588; 90.000000; -83.979492; 89.511108; -1.464625; 1.562315; 0.262433; 0.000878; 1.113431; 2.278563; -2.155082; -1.978392; 2.304758; 1.996216; 0; 0; 59; 64; 
2957.796387; -83.908081; 90.000000; -83.919067; 89.511108; -1.463632; 1.562314; 0.257839; 0.000857; 1.113431; 2.287048; -2.188375; -1.980834; 2.205573; 1.999268; 0; 0; 60; 64; 
2957.800293; -83.781738; 90.000000; -83.864136; 89.511108; -1.462607; 1.562314; 0.255971; 0.000867; 1.113431; 2.295532; -2.189578; -1.983178; 2.206793; 2.002014; 0; 0; 61; 64; 
2957.804443; -83.726807; 90.000000; -83.803711; 89.511108; -1.461617; 1.562315; 0.251347; 0.000885; 1.113431; 2.304017; -2.206023; -1.985523; 2.375866; 2.004456; 0; 0; 62; 64; 
2957.808350; -83.660889; 90.000000; -83.748779; 89.511108; -1.460613; 1.562315; 0.252857; 0.000886; 1.113431; 2.312502; -2.208831; -1.987965; 2.483291; 2.006592; 0; 0; 63; 64; 
2957.812500; -83.605957; 90.000000; -83.688354; 89.511108; -1.459630; 1.562314; 0.253632; 0.000864; 1.113431; 2.320987; -2.229288; -1.990504; 2.531510; 2.009033; 0; 0; 64; 64; 
2957.816406; -83.540039; 90.000000; -83.633423; 89.511108; -1.458679; 1.562314; 0.251340; 0.000876; 1.113431; 2.329472; -2.270201; -1.992849; 2.579119; 2.011475; 0; 0; 65; 64; 
2957.820557; -83.551025; 90.000000; -83.578491; 89.511108; -1.457689; 1.562315; 0.254032; 0.000892; 1.113431; 2.337957; -2.284641; -1.995193; 2.493362; 2.013916; 0; 0; 66; 64; 
2957.824463; -83.419189; 90.000000; -83.523560; 89.511108; -1.456668; 1.562315; 0.256951; 0.000887; 1.113431; 2.346442; -2.284641; -1.997635; 2.431104; 2.016053; 0; 0; 67; 64; 
2957.828369; -83.364258; 90.000000; -83.463135; 89.511108; -1.455660; 1.562315; 0.256111; 0.000877; 1.113431; 2.354926; -2.297076; -2.000077; 2.522050; 2.018494; 0; 0; 68; 64; 
2957.832520; -83.298340; 90.000000; -83.408203; 89.511108; -1.454654; 1.562314; 0.256992; 0.000867; 1.113431; 2.363411; -2.310313; -2.002519; 2.574847; 2.020936; 0; 0; 69; 64; 
