TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
945.002258; 151.924438; -161.707764; 151.611328; -155.231323; 2.651392; -2.714082; 1.301827; -1.195925; 0.611294; -30.357143; -2.240891; 1.590435; 2.739952; -1.719413; 0; 0; 134; 64; 
945.006287; 152.226563; -161.982422; 151.918945; -155.511475; 2.656773; -2.718934; 1.321298; -1.200738; 0.616663; -30.357143; -2.141416; 1.543158; 2.657552; -1.943724; 0; 0; 135; 64; 
945.010315; 152.534180; -162.257080; 152.226563; -155.791626; 2.662179; -2.723874; 1.335486; -1.217850; 0.622032; -30.357143; -2.072425; 1.465406; 2.555620; -1.924497; 0; 0; 136; 64; 
945.014282; 152.836304; -162.537231; 152.528687; -156.066284; 2.667477; -2.728738; 1.332181; -1.221160; 0.627401; -30.357143; -2.094887; 1.468531; 2.579730; -1.801813; 0; 0; 137; 64; 
945.018311; 153.132935; -162.811890; 152.825317; -156.340942; 2.672653; -2.733433; 1.317764; -1.203341; 0.632746; -30.357143; -2.178920; 1.568164; 2.630696; -1.826533; 0; 0; 138; 64; 
945.022339; 153.435059; -162.811890; 153.127441; -156.615601; 2.677843; -2.738201; 1.310104; -1.198994; 0.638115; -30.357143; -2.222039; 1.586527; 2.680441; -1.754204; 0; 0; 139; 64; 
945.026306; 153.737183; -163.361206; 153.435059; -156.890259; 2.683234; -2.742985; 1.326331; -1.196263; 0.643412; -30.357143; -2.134797; 1.584574; 2.626118; -1.759392; 0; 0; 140; 64; 
945.030334; 154.044800; -163.635864; 153.737183; -157.170410; 2.688623; -2.747916; 1.336249; -1.209937; 0.648709; -30.357143; -2.085862; 1.495881; 2.516251; -1.904660; 0; 0; 141; 64; 
945.034363; 154.346924; -163.910522; 154.044800; -157.450562; 2.693983; -2.752851; 1.337945; -1.222811; 0.654029; -30.357143; -2.073829; 1.441572; 2.571184; -1.820429; 0; 0; 142; 64; 
945.038330; 154.654541; -164.185181; 154.346924; -157.725220; 2.699223; -2.757625; 1.327968; -1.213327; 0.659351; -30.357143; -2.134798; 1.502523; 2.690512; -1.757866; 0; 0; 143; 64; 
945.042358; 154.956665; -164.459839; 154.643555; -157.999878; 2.704332; -2.762385; 1.309729; -1.203877; 0.664767; -30.357143; -2.249315; 1.547456; 2.839442; -1.830805; 0; 0; 144; 64; 
945.046387; 155.253296; -164.459839; 154.951172; -158.269043; 2.709686; -2.767087; 1.324856; -1.193051; 0.670112; -30.357143; -2.185338; 1.603719; 2.833949; -1.771294; 0; 0; 145; 64; 
945.050415; 155.560913; -165.009155; 155.258789; -158.549194; 2.715126; -2.771949; 1.343502; -1.200728; 0.675434; -30.357143; -2.108926; 1.546284; 2.614826; -1.761223; 0; 0; 146; 64; 
945.054382; 155.868530; -165.283813; 155.566406; -158.829346; 2.720635; -2.776886; 1.358869; -1.213894; 0.680707; -30.357143; -2.031111; 1.465405; 2.435072; -1.843318; 0; 0; 147; 64; 
945.058411; 156.176147; -165.558472; 155.874023; -159.104004; 2.725884; -2.781740; 1.339302; -1.216275; 0.686028; -30.357143; -2.131789; 1.463061; 2.485733; -1.790826; 0; 0; 148; 64; 
945.062439; 156.478271; -165.833130; 156.170654; -159.378662; 2.731052; -2.786511; 1.318702; -1.208141; 0.691397; -30.357143; -2.232468; 1.510338; 2.753380; -1.795099; 0; 0; 149; 64; 
945.066406; 156.780396; -166.107788; 156.478271; -159.653320; 2.736374; -2.791210; 1.325492; -1.195206; 0.696718; -30.357143; -2.204992; 1.577932; 2.863247; -1.913816; 0; 0; 150; 64; 
945.070435; 157.082520; -166.107788; 156.785889; -159.922485; 2.741836; -2.795930; 1.346330; -1.190753; 0.701919; -30.357143; -2.117750; 1.607235; 2.645039; -1.862239; 0; 0; 151; 64; 
945.074463; 157.390137; -166.662598; 157.093506; -160.202637; 2.747272; -2.800810; 1.353412; -1.203061; 0.707096; -30.357143; -2.088269; 1.536516; 2.418897; -1.800287; 0; 0; 152; 64; 
945.078430; 157.703247; -166.937256; 157.406616; -160.482788; 2.752662; -2.805753; 1.349259; -1.216819; 0.712321; -30.357143; -2.094686; 1.458763; 2.468642; -1.833247; 0; 0; 153; 64; 
945.082458; 158.010864; -167.211914; 157.708740; -160.757446; 2.757899; -2.810605; 1.331822; -1.217711; 0.717618; -30.357143; -2.180123; 1.463843; 2.744530; -1.762444; 0; 0; 154; 64; 
945.086487; 158.312988; -167.486572; 158.010864; -161.032104; 2.763165; -2.815298; 1.328251; -1.200452; 0.722915; -30.357143; -2.214819; 1.556052; 2.937101; -1.817682; 0; 0; 155; 64; 
945.090454; 158.620605; -167.761230; 158.323975; -161.306763; 2.768649; -2.820071; 1.351453; -1.197807; 0.728164; -30.357143; -2.122764; 1.565820; 2.805567; -1.954100; 0; 0; 156; 64; 
945.094482; 158.928223; -167.761230; 158.637085; -161.581421; 2.774195; -2.824871; 1.370626; -1.201487; 0.733293; -30.357143; -2.046754; 1.558396; 2.489090; -1.807001; 0; 0; 157; 64; 
945.098511; 159.241333; -168.310547; 158.950195; -161.856079; 2.779721; -2.829741; 1.375244; -1.208166; 0.738351; -30.357143; -2.018676; 1.516589; 2.249214; -1.679434; 0; 0; 158; 64; 
945.102539; 159.548950; -168.585205; 159.252319; -162.136230; 2.784950; -2.834590; 1.343538; -1.208254; 0.743480; -30.357143; -2.162875; 1.498616; 2.359691; -1.784417; 0; 0; 159; 64; 
945.106506; 159.856567; -168.859863; 159.559937; -162.410889; 2.790224; -2.839435; 1.328978; -1.210171; 0.748681; -30.357143; -2.209605; 1.486895; 2.745750; -1.818598; 0; 0; 160; 64; 
945.110535; 160.164185; -169.134521; 159.873047; -162.685547; 2.795705; -2.844141; 1.348096; -1.198074; 0.753762; -30.357143; -2.115745; 1.556051; 2.858058; -1.890011; 0; 0; 161; 64; 
945.114563; 160.471802; -169.409180; 160.186157; -162.954712; 2.801248; -2.848859; 1.369468; -1.192171; 0.758723; -30.357143; -2.035522; 1.592779; 2.548601; -2.026124; 0; 0; 162; 64; 
945.118530; 160.773926; -169.409180; 160.493774; -163.229370; 2.806641; -2.853600; 1.362300; -1.193036; 0.763613; -30.357143; -2.081650; 1.606454; 2.279733; -1.915647; 0; 0; 163; 64; 
945.122559; 161.087036; -169.958496; 160.801392; -163.504028; 2.811954; -2.858488; 1.344014; -1.206215; 0.768575; -30.357143; -2.148235; 1.538079; 2.409742; -1.787774; 0; 0; 164; 64; 
945.126587; 161.394653; -170.233154; 161.109009; -163.784180; 2.817281; -2.863357; 1.335899; -1.210772; 0.773608; -30.357143; -2.167889; 1.507603; 2.775353; -1.832636; 0; 0; 165; 64; 
945.130554; 161.707764; -170.507813; 161.422119; -164.058838; 2.822833; -2.868135; 1.360802; -1.205673; 0.778545; -30.357143; -2.051166; 1.538469; 2.860500; -1.854305; 0; 0; 166; 64; 
945.134583; 162.015381; -170.787964; 161.740723; -164.333496; 2.828399; -2.872916; 1.380533; -1.202715; 0.783387; -30.357143; -1.988191; 1.556833; 2.575457; -1.912290; 0; 0; 167; 64; 
945.138611; 162.328491; -171.062622; 162.053833; -164.608154; 2.833883; -2.877706; 1.379409; -1.202789; 0.788181; -30.357143; -2.010252; 1.564257; 2.308420; -1.959899; 0; 0; 168; 64; 
945.142639; 162.636108; -171.062622; 162.361450; -164.882813; 2.839249; -2.882503; 1.361286; -1.204278; 0.792975; -30.357143; -2.088269; 1.569336; 2.320933; -1.767327; 0; 0; 169; 64; 
945.146606; 162.949219; -171.611938; 162.669067; -165.162964; 2.844543; -2.887435; 1.342186; -1.215113; 0.797912; -30.357143; -2.163878; 1.498616; 2.663961; -1.605579; 0; 0; 170; 64; 
945.150635; 163.267822; -171.886597; 162.982178; -165.437622; 2.850065; -2.892271; 1.359215; -1.209923; 0.802826; -30.357143; -2.076235; 1.501351; 2.907498; -1.698050; 0; 0; 171; 64; 
945.154663; 163.575439; -172.161255; 163.300781; -165.712280; 2.855692; -2.897027; 1.386320; -1.200382; 0.807619; -30.357143; -1.975556; 1.539251; 2.667013; -1.819514; 0; 0; 172; 64; 
945.158630; 163.883057; -172.435913; 163.613892; -165.986938; 2.861214; -2.901734; 1.388708; -1.191328; 0.812317; -30.357143; -1.991601; 1.585746; 2.252876; -1.980346; 0; 0; 173; 64; 
945.162659; 164.190674; -172.710571; 163.927002; -166.256104; 2.866533; -2.906468; 1.361187; -1.191184; 0.816991; -30.357143; -2.116146; 1.599812; 2.158879; -2.111270; 0; 0; 174; 64; 
945.166687; 164.503784; -172.710571; 164.234619; -166.530762; 2.871806; -2.911296; 1.336316; -1.202875; 0.821713; -30.357143; -2.198774; 1.565819; 2.527238; -1.906186; 0; 0; 175; 64; 
945.170654; 164.811401; -173.259888; 164.547729; -166.805420; 2.877316; -2.916111; 1.351324; -1.205062; 0.826387; -30.357143; -2.100101; 1.559959; 2.866604; -1.733757; 0; 0; 176; 64; 
945.174683; 165.130005; -173.534546; 164.860840; -167.085571; 2.882910; -2.920967; 1.377139; -1.207338; 0.831036; -30.357143; -1.998420; 1.531827; 2.814112; -1.832026; 0; 0; 177; 64; 
945.178711; 165.443115; -173.809204; 165.179443; -167.360229; 2.888488; -2.925745; 1.391392; -1.203110; 0.835638; -30.357143; -1.965729; 1.554879; 2.538530; -1.886349; 0; 0; 178; 64; 
945.182678; 165.750732; -174.083862; 165.492554; -167.629395; 2.893907; -2.930460; 1.378878; -1.194854; 0.840216; -30.357143; -2.048157; 1.603719; 2.329478; -1.982177; 0; 0; 179; 64; 
945.186707; 166.063843; -174.358521; 165.800171; -167.904053; 2.899188; -2.935262; 1.351874; -1.199702; 0.844842; -30.357143; -2.172903; 1.588872; 2.472915; -2.048402; 0; 0; 180; 64; 
945.190735; 166.376953; -174.358521; 166.113281; -168.178711; 2.904708; -2.940075; 1.361021; -1.205330; 0.849420; -30.357143; -2.102107; 1.580276; 2.732933; -1.816462; 0; 0; 181; 64; 
945.194763; 166.690063; -174.913330; 166.431885; -168.458862; 2.910340; -2.944943; 1.384126; -1.209930; 0.853950; -30.357143; -1.997216; 1.547847; 2.726829; -1.653188; 0; 0; 182; 64; 
945.198730; 167.008667; -175.187988; 166.755981; -168.733521; 2.916034; -2.949783; 1.405713; -1.207219; 0.858408; -30.357143; -1.912582; 1.537297; 2.462539; -1.771905; 0; 0; 183; 64; 
945.202759; 167.321777; -175.462646; 167.063599; -169.008179; 2.921392; -2.954477; 1.380636; -1.193211; 0.862867; -30.357143; -2.060592; 1.604110; 2.265084; -1.918394; 0; 0; 184; 64; 
945.206787; 167.629395; -175.737305; 167.371216; -169.277344; 2.926650; -2.959197; 1.349141; -1.189124; 0.867349; -30.357143; -2.199978; 1.628725; 2.431715; -2.090823; 0; 0; 185; 64; 
945.210754; 167.937012; -176.011963; 167.684326; -169.552002; 2.932093; -2.963946; 1.350177; -1.192610; 0.871783; -30.357143; -2.165081; 1.632241; 2.712485; -2.180242; 0; 0; 186; 64; 
945.214783; 168.255615; -176.011963; 168.002930; -169.826660; 2.937766; -2.968780; 1.380387; -1.205110; 0.876121; -30.357143; -2.010654; 1.598640; 2.752159; -1.931211; 0; 0; 187; 64; 
945.218811; 168.568726; -176.561279; 168.321533; -170.101318; 2.943365; -2.973665; 1.394093; -1.213378; 0.880459; -30.357143; -1.971144; 1.559177; 2.628559; -1.698355; 0; 0; 188; 64; 
945.222778; 168.887329; -176.835938; 168.640137; -170.381470; 2.948957; -2.978509; 1.399801; -1.210304; 0.884774; -30.357143; -1.964125; 1.554879; 2.492141; -1.761834; 0; 0; 189; 64; 
945.226807; 169.200439; -177.110596; 168.953247; -170.656128; 2.954341; -2.983268; 1.379279; -1.201156; 0.889136; -30.357143; -2.084458; 1.591997; 2.463454; -1.855831; 0; 0; 190; 64; 
945.230835; 169.513550; -177.385254; 169.260864; -170.925293; 2.959685; -2.987973; 1.360518; -1.191328; 0.893498; -30.357143; -2.176513; 1.640446; 2.601093; -2.005676; 0; 0; 191; 64; 
945.234863; 169.826660; -177.659912; 169.584961; -171.199951; 2.965315; -2.992777; 1.379652; -1.197697; 0.897789; -30.357143; -2.066609; 1.615831; 2.655110; -2.097842; 0; 0; 192; 64; 
945.238831; 170.145264; -177.659912; 169.903564; -171.480103; 2.970962; -2.997668; 1.395631; -1.212578; 0.902031; -30.357143; -1.994609; 1.560740; 2.594073; -1.817682; 0; 0; 193; 64; 
945.242859; 170.469360; -178.209229; 170.222168; -171.760254; 2.976545; -3.002606; 1.398644; -1.221730; 0.906322; -30.357143; -1.994810; 1.506431; 2.605365; -1.548204; 0; 0; 194; 64; 
945.246887; 170.782471; -178.483887; 170.535278; -172.034912; 2.981964; -3.007426; 1.383834; -1.210819; 0.910684; -30.357143; -2.094486; 1.531046; 2.700583; -1.629688; 0; 0; 195; 64; 
945.250854; 171.101074; -178.758545; 170.848389; -172.309570; 2.987392; -3.012166; 1.376028; -1.197420; 0.915070; -30.357143; -2.155655; 1.576759; 2.768029; -1.798151; 0; 0; 196; 64; 
945.254883; 171.414185; -179.038696; 171.166992; -172.584229; 2.992987; -3.016866; 1.388641; -1.187823; 0.919361; -30.357143; -2.105516; 1.618566; 2.644124; -2.009339; 0; 0; 197; 64; 
945.258911; 171.727295; -179.313354; 171.485596; -172.858887; 2.998613; -3.021677; 1.397870; -1.196740; 0.923579; -30.357143; -2.063801; 1.583792; 2.444533; -2.120121; 0; 0; 198; 64; 
945.262878; 172.045898; -179.313354; 171.804199; -173.133545; 3.004171; -3.026505; 1.393236; -1.206666; 0.927750; -30.357143; -2.077439; 1.562303; 2.434767; -1.863460; 0; 0; 199; 64; 
945.266907; 172.364502; -179.862671; 172.122803; -173.413696; 3.009642; -3.031452; 1.381245; -1.220151; 0.932016; -30.357143; -2.128781; 1.490802; 2.692648; -1.610767; 0; 0; 200; 64; 
945.270935; 172.683105; 179.857178; 172.435913; -173.688354; 3.015137; -3.036216; 1.380575; -1.205608; 0.936283; -30.357143; -2.145226; 1.545112; 2.914212; -1.702933; 0; 0; 201; 64; 
945.274902; 172.996216; 179.582520; 172.760010; -173.963013; 3.020844; -3.040968; 1.405740; -1.196746; 0.940453; -30.357143; -2.046152; 1.574415; 2.735984; -1.877194; 0; 0; 202; 64; 
945.278931; 173.309326; 179.307861; 173.078613; -174.232178; 3.026429; -3.045681; 1.406515; -1.190309; 0.944528; -30.357143; -2.070018; 1.609970; 2.394482; -2.045351; 0; 0; 203; 64; 
945.282959; 173.627930; 179.033203; 173.397217; -174.506836; 3.032000; -3.050496; 1.398552; -1.199570; 0.948555; -30.357143; -2.094285; 1.579104; 2.291330; -2.112186; 0; 0; 204; 64; 
945.286987; 173.946533; 179.033203; 173.715820; -174.786987; 3.037446; -3.055464; 1.378821; -1.222556; 0.952677; -30.357143; -2.167087; 1.487286; 2.625202; -1.758171; 0; 0; 205; 64; 
945.290955; 174.270630; 178.483887; 174.028931; -175.067139; 3.042925; -3.060323; 1.375560; -1.219715; 0.956848; -30.357143; -2.184134; 1.498616; 3.078402; -1.474654; 0; 0; 206; 64; 
945.294983; 174.589233; 178.209229; 174.353027; -175.341797; 3.048606; -3.065130; 1.402463; -1.207064; 0.960995; -30.357143; -2.092079; 1.524013; 3.075961; -1.626331; 0; 0; 207; 64; 
945.299011; 174.907837; 177.929077; 174.671631; -175.616455; 3.054326; -3.069872; 1.423920; -1.195524; 0.965045; -30.357143; -2.040537; 1.560349; 2.634663; -1.827143; 0; 0; 208; 64; 
945.302979; 175.215454; 177.659912; 174.990234; -175.885620; 3.059875; -3.074510; 1.411688; -1.181205; 0.968976; -30.357143; -2.122764; 1.633413; 2.203131; -2.067629; 0; 0; 209; 64; 
945.307007; 175.534058; 177.385254; 175.308838; -176.160278; 3.065368; -3.079332; 1.389013; -1.194874; 0.972859; -30.357143; -2.195967; 1.579104; 2.204657; -2.189703; 0; 0; 210; 64; 
945.311035; 175.852661; 177.385254; 175.627441; -176.440430; 3.070868; -3.084247; 1.375197; -1.215980; 0.976766; -30.357143; -2.212011; 1.507603; 2.651143; -1.850337; 0; 0; 211; 64; 
945.315002; 176.171265; 176.835938; 175.957031; -176.715088; 3.076603; -3.089123; 1.399213; -1.219020; 0.980576; -30.357143; -2.076436; 1.497053; 2.953276; -1.553697; 0; 0; 212; 64; 
945.319031; 176.495361; 176.555786; 176.281128; -176.995239; 3.082409; -3.093946; 1.428861; -1.209807; 0.984291; -30.357143; -1.965930; 1.514636; 2.723167; -1.652882; 0; 0; 213; 64; 
945.323059; 176.813965; 176.281128; 176.605225; -177.269897; 3.088105; -3.098693; 1.432575; -1.198252; 0.987887; -30.357143; -1.981373; 1.555661; 2.272408; -1.814325; 0; 0; 214; 64; 
945.327026; 177.121582; 176.006470; 176.918335; -177.539063; 3.093377; -3.103326; 1.382655; -1.182106; 0.991482; -30.357143; -2.231265; 1.637320; 2.176580; -2.045961; 0; 0; 215; 64; 
945.331055; 177.440186; 175.731812; 177.231445; -177.813721; 3.098793; -3.108142; 1.361599; -1.194410; 0.995101; -30.357143; -2.279197; 1.586918; 2.564165; -2.181158; 0; 0; 216; 64; 
945.335083; 177.758789; 175.731812; 177.555542; -178.088379; 3.104500; -3.113054; 1.385528; -1.214968; 0.998648; -30.357143; -2.124569; 1.516199; 2.938932; -1.858272; 0; 0; 217; 64; 
945.339111; 178.082886; 175.182495; 177.885132; -178.368530; 3.110323; -3.117931; 1.421452; -1.218583; 1.002100; -30.357143; -1.971947; 1.502523; 2.887967; -1.569567; 0; 0; 218; 64; 
945.343079; 178.401489; 174.907837; 178.209229; -178.643188; 3.116046; -3.122684; 1.434013; -1.202610; 1.005455; -30.357143; -1.959713; 1.557614; 2.480239; -1.703848; 0; 0; 219; 64; 
945.347107; 178.714600; 174.633179; 178.527832; -178.917847; 3.121594; -3.127438; 1.415988; -1.194947; 1.008763; -30.357143; -2.063801; 1.579104; 2.173528; -1.895505; 0; 0; 220; 64; 
945.351135; 179.033203; 174.358521; 178.840942; -179.187012; 3.126963; -3.132158; 1.379381; -1.190170; 1.012071; -30.357143; -2.217427; 1.607626; 2.297739; -2.056642; 0; 0; 221; 64; 
945.355103; 179.346313; 174.083862; 179.165039; -179.461670; 3.132613; -3.136904; 1.386268; -1.192672; 1.015211; -30.357143; -2.129182; 1.614659; 2.523270; -2.149724; 0; 0; 222; 64; 
945.359131; 179.670410; 174.083862; 179.494629; -179.741821; 3.138422; 3.141307; 1.412518; -1.219249; 1.018279; -30.357143; -1.974955; 1.504086; 2.587664; -1.827143; 0; 0; 223; 64; 
945.363159; 179.989014; 173.534546; 179.818726; 179.983521; -3.139066; 3.136508; 1.420405; -1.212736; 1.021251; -30.357143; -1.949284; 1.541986; 2.519303; -1.561327; 0; 0; 224; 64; 
945.367249; -179.686890; 173.259888; -179.862671; 179.708862; -3.133472; 3.131685; 1.413745; -1.205386; 1.024199; -30.357143; -1.997819; 1.544916; 2.392956; -1.714530; 0; 0; 225; 64; 
945.371155; -179.373779; 172.985229; -179.544067; 179.434204; -3.128033; 3.126999; 1.390615; -1.189985; 1.027124; -30.357143; -2.114542; 1.610752; 2.386853; -1.910459; 0; 0; 226; 64; 
945.375305; -179.060669; 172.710571; -179.225464; 179.165039; -3.122439; 3.122351; 1.390682; -1.179679; 1.029880; -30.357143; -2.088470; 1.666819; 2.365184; -2.149724; 0; 0; 227; 64; 
945.379211; -178.742065; 172.430420; -178.901367; 178.890381; -3.116788; 3.117517; 1.396673; -1.196149; 1.032565; -30.357143; -2.030308; 1.603914; 2.340464; -2.238227; 0; 0; 228; 64; 
945.383179; -178.423462; 172.430420; -178.571777; 178.615723; -3.110996; 3.112599; 1.415276; -1.217461; 1.035129; -30.357143; -1.906766; 1.534367; 2.391125; -1.870479; 0; 0; 229; 64; 
945.387207; -178.104858; 171.881104; -178.258667; 178.341064; -3.105538; 3.107797; 1.395122; -1.212225; 1.037693; -30.357143; -2.018676; 1.567187; 2.515641; -1.606494; 0; 0; 230; 64; 
945.391235; -177.786255; 171.606445; -177.934570; 178.066406; -3.099971; 3.103042; 1.394868; -1.198539; 1.040234; -30.357143; -2.023490; 1.606649; 2.595294; -1.790521; 0; 0; 231; 64; 
945.395203; -177.467651; 171.331787; -177.610474; 177.791748; -3.094232; 3.098277; 1.413646; -1.194448; 1.042631; -30.357143; -1.933240; 1.614073; 2.406079; -1.973937; 0; 0; 232; 64; 
945.399231; -177.160034; 171.057129; -177.291870; 177.522583; -3.088618; 3.093620; 1.410050; -1.184302; 1.044860; -30.357143; -1.952493; 1.676978; 2.112186; -2.142705; 0; 0; 233; 64; 
945.403259; -176.841431; 170.782471; -176.967773; 177.247925; -3.083006; 3.088794; 1.401755; -1.197771; 1.047017; -30.357143; -1.956905; 1.627748; 2.047182; -2.209235; 0; 0; 234; 64; 
945.407227; -176.522827; 170.782471; -176.649170; 176.973267; -3.077506; 3.083957; 1.384163; -1.209011; 1.049150; -30.357143; -2.003835; 1.605086; 2.320933; -1.899777; 0; 0; 235; 64; 
945.411255; -176.204224; 170.233154; -176.330566; 176.693115; -3.071939; 3.079082; 1.384978; -1.213957; 1.051260; -30.357143; -1.979769; 1.578322; 2.655416; -1.663259; 0; 0; 236; 64; 
945.415283; -175.885620; 169.958496; -176.000977; 176.418457; -3.066111; 3.074319; 1.418964; -1.201296; 1.053202; -30.357143; -1.819725; 1.618175; 2.542497; -1.796930; 0; 0; 237; 64; 
945.419250; -175.567017; 169.683838; -175.676880; 176.149292; -3.060400; 3.069628; 1.427731; -1.188373; 1.054999; -30.357143; -1.803280; 1.672094; 2.045045; -2.001099; 0; 0; 238; 64; 
945.423279; -175.259399; 169.409180; -175.358276; 175.880127; -3.054866; 3.064971; 1.405662; -1.180106; 1.056629; -30.357143; -1.893530; 1.721129; 1.734977; -2.219611; 0; 0; 239; 64; 
945.427307; -174.940796; 169.134521; -175.039673; 175.599976; -3.049506; 3.060063; 1.367434; -1.204372; 1.058355; -30.357143; -2.021484; 1.618566; 2.053285; -2.238838; 0; 0; 240; 64; 
945.431274; -174.622192; 169.134521; -174.726563; 175.325317; -3.044026; 3.055151; 1.360964; -1.221270; 1.060104; -30.357143; -2.001028; 1.570508; 2.747887; -1.813410; 0; 0; 241; 64; 
945.435303; -174.303589; 168.585205; -174.396973; 175.050659; -3.038239; 3.050367; 1.402075; -1.210849; 1.061710; -30.357143; -1.812104; 1.618761; 2.899869; -1.574145; 0; 0; 242; 64; 
945.439331; -173.984985; 168.305054; -174.072876; 174.776001; -3.032431; 3.045624; 1.434697; -1.194867; 1.063197; -30.357143; -1.712629; 1.659591; 2.337107; -1.814631; 0; 0; 243; 64; 
945.443359; -173.671875; 168.030396; -173.748779; 174.501343; -3.026777; 3.040931; 1.429286; -1.184325; 1.064539; -30.357143; -1.760762; 1.697881; 1.716666; -2.078921; 0; 0; 244; 64; 
945.447327; -173.358765; 167.755737; -173.441162; 174.232178; -3.021530; 3.036262; 1.371746; -1.180090; 1.065857; -30.357143; -2.009050; 1.732264; 1.706595; -2.291025; 0; 0; 245; 64; 
945.451355; -173.040161; 167.481079; -173.122559; 173.957520; -3.016092; 3.031343; 1.352876; -1.206596; 1.067223; -30.357143; -2.013061; 1.625599; 2.315744; -2.273019; 0; 0; 246; 64; 
945.455383; -172.721558; 167.481079; -172.798462; 173.677368; -3.010375; 3.026430; 1.381849; -1.223343; 1.068518; -30.357143; -1.833364; 1.581839; 2.808008; -1.818598; 0; 0; 247; 64; 
945.459351; -172.402954; 166.931763; -172.474365; 173.402710; -3.004636; 3.021649; 1.413625; -1.211591; 1.069692; -30.357143; -1.724663; 1.636344; 2.681661; -1.573534; 0; 0; 248; 64; 
945.463379; -172.089844; 166.657104; -172.150269; 173.128052; -2.998894; 3.016910; 1.432135; -1.194541; 1.070747; -30.357143; -1.685354; 1.680494; 2.115848; -1.820429; 0; 0; 249; 64; 
945.467407; -171.776733; 166.382446; -171.842651; 172.858887; -2.993552; 3.012218; 1.392147; -1.183665; 1.071801; -30.357143; -1.898745; 1.718589; 1.800592; -2.091128; 0; 0; 250; 64; 
945.471375; -171.463623; 166.107788; -171.529541; 172.589722; -2.988319; 3.007550; 1.347602; -1.179443; 1.072880; -30.357143; -2.070019; 1.751800; 2.089297; -2.308115; 0; 0; 251; 64; 
945.475403; -171.150513; 165.833130; -171.210938; 172.309570; -2.982698; 3.002631; 1.363565; -1.206254; 1.073886; -30.357143; -1.925218; 1.643181; 2.540666; -2.290719; 0; 0; 252; 64; 
945.479431; -170.831909; 165.833130; -170.886841; 172.034912; -2.976932; 2.997787; 1.398991; -1.215913; 1.074773; -30.357143; -1.750334; 1.637320; 2.641072; -1.875362; 0; 0; 253; 64; 
945.483398; -170.513306; 165.283813; -170.568237; 171.760254; -2.971282; 2.993000; 1.412916; -1.207925; 1.075588; -30.357143; -1.728273; 1.672094; 2.374645; -1.669057; 0; 0; 254; 64; 
945.487427; -170.200195; 165.009155; -170.255127; 171.485596; -2.965864; 2.988175; 1.392764; -1.202363; 1.076475; -30.357143; -1.861441; 1.662717; 2.206183; -1.849116; 0; 0; 255; 64; 
945.491455; -169.881592; 164.734497; -169.936523; 171.210938; -2.960435; 2.983410; 1.376399; -1.196708; 1.077386; -30.357143; -1.935246; 1.678736; 2.297739; -1.993164; 0; 0; 0; 64; 
945.495483; -169.573975; 164.459839; -169.617920; 170.941772; -2.954874; 2.978762; 1.380757; -1.183874; 1.078129; -30.357143; -1.897942; 1.750042; 2.294992; -2.166509; 0; 0; 1; 64; 
945.499451; -169.255371; 164.179688; -169.299316; 170.661621; -2.949224; 2.973870; 1.393027; -1.203264; 1.078800; -30.357143; -1.821330; 1.662717; 2.208014; -2.219306; 0; 0; 2; 64; 
945.503479; -168.936768; 164.179688; -168.980713; 170.386963; -2.943622; 2.968969; 1.395056; -1.218326; 1.079423; -30.357143; -1.799269; 1.616222; 2.272408; -1.850642; 0; 0; 3; 64; 
945.507507; -168.623657; 163.630371; -168.662109; 170.112305; -2.938177; 2.964185; 1.381863; -1.208998; 1.080047; -30.357143; -1.872271; 1.657638; 2.402112; -1.642811; 0; 0; 4; 64; 
945.511475; -168.310547; 163.355713; -168.348999; 169.837646; -2.932752; 2.959436; 1.373028; -1.194991; 1.080694; -30.357143; -1.929229; 1.691825; 2.466201; -1.877194; 0; 0; 5; 64; 
945.515503; -167.997437; 163.075562; -168.030396; 169.562988; -2.927125; 2.954738; 1.388898; -1.185478; 1.081197; -30.357143; -1.851413; 1.728552; 2.304453; -2.117985; 0; 0; 6; 64; 
945.519531; -167.684326; 162.806396; -167.717285; 169.288330; -2.921609; 2.949924; 1.385103; -1.195652; 1.081652; -30.357143; -1.870266; 1.686941; 2.138127; -2.231208; 0; 0; 7; 64; 
945.523560; -167.365723; 162.531738; -167.398682; 169.013672; -2.916085; 2.945020; 1.380154; -1.213925; 1.082107; -30.357143; -1.871469; 1.621887; 2.277902; -2.128056; 0; 0; 8; 64; 
945.527527; -167.052612; 162.531738; -167.085571; 168.733521; -2.910627; 2.940139; 1.373214; -1.221593; 1.082587; -30.357143; -1.901953; 1.608017; 2.576373; -1.727348; 0; 0; 9; 64; 
945.531555; -166.739502; 161.982422; -166.772461; 168.458862; -2.905210; 2.935377; 1.369989; -1.206330; 1.083090; -30.357143; -1.947279; 1.666038; 2.743614; -1.576586; 0; 0; 10; 64; 
