TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
1051.372437; -139.152832; 132.143555; -138.911133; 143.184814; -2.416821; 2.491884; 1.892013; -1.790361; 1.074098; -30.357143; -1.311913; 2.113182; 1.736198; -2.540971; 0; 0; 38; 64; 
1051.376465; -138.729858; 131.731567; -138.471680; 142.772827; -2.409148; 2.484696; 1.899387; -1.794410; 1.069496; -30.357143; -1.243323; 2.089934; 1.575365; -2.701498; 0; 0; 39; 64; 
1051.380493; -138.312378; 131.319580; -138.048706; 142.366333; -2.401919; 2.477622; 1.856610; -1.788523; 1.064847; -30.357143; -1.438663; 2.143657; 1.655019; -2.791833; 0; 0; 40; 64; 
1051.384399; -137.894897; 130.907593; -137.625732; 141.959839; -2.394566; 2.470539; 1.842085; -1.786779; 1.060029; -30.357143; -1.465137; 2.180189; 1.961730; -2.884304; 0; 0; 41; 64; 
1051.388428; -137.471924; 130.907593; -137.191772; 141.542358; -2.386964; 2.463228; 1.864460; -1.810194; 1.055068; -30.357143; -1.325550; 2.089543; 2.139958; -2.502823; 0; 0; 42; 64; 
1051.392456; -137.048950; 130.078125; -136.757813; 141.130371; -2.379335; 2.456018; 1.886254; -1.807925; 1.049891; -30.357143; -1.229685; 2.097553; 2.020631; -2.209540; 0; 0; 43; 64; 
1051.396484; -136.631470; 129.666138; -136.340332; 140.723877; -2.372059; 2.448932; 1.862320; -1.788015; 1.044666; -30.357143; -1.381706; 2.160654; 1.794488; -2.506485; 0; 0; 44; 64; 
1051.400513; -136.213989; 129.254150; -135.911865; 140.311890; -2.364667; 2.441758; 1.853206; -1.789966; 1.039297; -30.357143; -1.403767; 2.137992; 1.743217; -2.746361; 0; 0; 45; 64; 
1051.404541; -135.796509; 128.842163; -135.483398; 139.894409; -2.357115; 2.434467; 1.862813; -1.808104; 1.033761; -30.357143; -1.313517; 2.062975; 1.782891; -2.749413; 0; 0; 46; 64; 
1051.408569; -135.368042; 128.430176; -135.054932; 139.476929; -2.349664; 2.427106; 1.860571; -1.827452; 1.028152; -30.357143; -1.305094; 1.991083; 1.932737; -2.540666; 0; 0; 47; 64; 
1051.412476; -134.956055; 128.430176; -134.631958; 139.064941; -2.342389; 2.419930; 1.844182; -1.817226; 1.022448; -30.357143; -1.395344; 2.058872; 2.132939; -2.077700; 0; 0; 48; 64; 
1051.416504; -134.538574; 127.606201; -134.203491; 138.647461; -2.334835; 2.412656; 1.865191; -1.810953; 1.016576; -30.357143; -1.294665; 2.036602; 2.052675; -1.944334; 0; 0; 49; 64; 
1051.420532; -134.115601; 127.194214; -133.775024; 138.229980; -2.327274; 2.405394; 1.878650; -1.803902; 1.010559; -30.357143; -1.237306; 2.004172; 1.666921; -2.255013; 0; 0; 50; 64; 
1051.424561; -133.698120; 126.782227; -133.352051; 137.817993; -2.320012; 2.398178; 1.849631; -1.801614; 1.004447; -30.357143; -1.370475; 1.991279; 1.472823; -2.446669; 0; 0; 51; 64; 
1051.428589; -133.291626; 126.364746; -132.940063; 137.406006; -2.312988; 2.391071; 1.802243; -1.793149; 0.998287; -30.357143; -1.563409; 2.038164; 1.749321; -2.600177; 0; 0; 52; 64; 
1051.432617; -132.879639; 125.952759; -132.522583; 136.999512; -2.305686; 2.383939; 1.804465; -1.792820; 0.991935; -30.357143; -1.496022; 2.055747; 2.061831; -2.729270; 0; 0; 53; 64; 
1051.436646; -132.462158; 125.952759; -132.099609; 136.582031; -2.298238; 2.376572; 1.828052; -1.818814; 0.985488; -30.357143; -1.360447; 1.947128; 2.152776; -2.339549; 0; 0; 54; 64; 
1051.440552; -132.055664; 125.128784; -131.687622; 136.170044; -2.291033; 2.369379; 1.821068; -1.810829; 0.978968; -30.357143; -1.421817; 1.982683; 2.157048; -2.052980; 0; 0; 55; 64; 
1051.444580; -131.643677; 124.716797; -131.270142; 135.758057; -2.283773; 2.362237; 1.821601; -1.794668; 0.972305; -30.357143; -1.434652; 2.020191; 2.006287; -2.357555; 0; 0; 56; 64; 
1051.448608; -131.231689; 124.304810; -130.847168; 135.340576; -2.276372; 2.355002; 1.833172; -1.799883; 0.965474; -30.357143; -1.365260; 1.978776; 1.735893; -2.559282; 0; 0; 57; 64; 
1051.452637; -130.825195; 123.892822; -130.429688; 134.928589; -2.269069; 2.347730; 1.826204; -1.811504; 0.958475; -30.357143; -1.371277; 1.934625; 1.616260; -2.559282; 0; 0; 58; 64; 
1051.456665; -130.418701; 123.475342; -130.017700; 134.516602; -2.262039; 2.340531; 1.791772; -1.811609; 0.951405; -30.357143; -1.512468; 1.957482; 1.831111; -2.493667; 0; 0; 59; 64; 
1051.460693; -130.017700; 123.475342; -129.605713; 134.104614; -2.254868; 2.333420; 1.787540; -1.800965; 0.944166; -30.357143; -1.498429; 2.026248; 2.058473; -2.211676; 0; 0; 60; 64; 
1051.464600; -129.605713; 122.656860; -129.182739; 133.687134; -2.247424; 2.326107; 1.817605; -1.808717; 0.936713; -30.357143; -1.327154; 1.951230; 1.923887; -2.092654; 0; 0; 61; 64; 
1051.468628; -129.199219; 122.233887; -128.765259; 133.275146; -2.240093; 2.318876; 1.824202; -1.803838; 0.929066; -30.357143; -1.288648; 1.937750; 1.577807; -2.327952; 0; 0; 62; 64; 
1051.472656; -128.798218; 121.827393; -128.364258; 132.863159; -2.233173; 2.311713; 1.780133; -1.798963; 0.921420; -30.357143; -1.488802; 1.956895; 1.534165; -2.494278; 0; 0; 63; 64; 
1051.476685; -128.402710; 121.415405; -127.957764; 132.456665; -2.226180; 2.304664; 1.757361; -1.787145; 0.913606; -30.357143; -1.541749; 2.032499; 1.780755; -2.667928; 0; 0; 64; 64; 
1051.480713; -128.001709; 121.003418; -127.545776; 132.044678; -2.218939; 2.297446; 1.773140; -1.799566; 0.905553; -30.357143; -1.408580; 1.991669; 1.875057; -2.751549; 0; 0; 65; 64; 
1051.484741; -127.600708; 121.003418; -127.133789; 131.632690; -2.211771; 2.290214; 1.779112; -1.810746; 0.897356; -30.357143; -1.358441; 1.973305; 1.855525; -2.352977; 0; 0; 66; 64; 
1051.488770; -127.199707; 121.003418; -126.738281; 131.220703; -2.204937; 2.283089; 1.748923; -1.798778; 0.889158; -30.357143; -1.511264; 2.028787; 1.943419; -1.551561; 0; 0; 67; 64; 
1051.492676; -126.809692; 121.003418; -126.331787; 130.814209; -2.197874; 2.276099; 1.753547; -1.761438; 0.880746; -30.357143; -1.465137; 2.108493; 1.796014; -0.827357; 0; 0; 68; 64; 
1051.496704; -126.408691; 121.003418; -125.919800; 130.396729; -2.190642; 2.268855; 1.771606; -1.750004; 0.872213; -30.357143; -1.331567; 1.945955; 1.229591; -0.131535; 0; 0; 69; 64; 
1051.500732; -126.013184; 121.003418; -125.518799; 129.990234; -2.183635; 2.261833; 1.751013; -1.710104; 0.863512; -30.357143; -1.353628; 1.866445; 0.605487; 0.538347; 0; 0; 70; 64; 
1051.504761; -125.623169; 118.531494; -125.128784; 129.589233; -2.177075; 2.255033; 1.681055; -1.652563; 0.854788; -30.357143; -1.564211; 1.805493; 0.233467; -0.925016; 0; 0; 71; 64; 
1051.508789; -125.244141; 118.108521; -124.733276; 129.188232; -2.170345; 2.248163; 1.646554; -1.655688; 0.845824; -30.357143; -1.506451; 1.620880; 0.320444; -3.485214; 0; 0; 72; 64; 
1051.512817; -124.865112; 117.702026; -124.348755; 128.798218; -2.163667; 2.241169; 1.623918; -1.723355; 0.836644; -30.357143; -1.403767; 1.449161; 1.059603; -4.341563; 0; 0; 73; 64; 
1051.516846; -124.508057; 117.290039; -123.975220; 128.419189; -2.157275; 2.234493; 1.597096; -1.750384; 0.827249; -30.357143; -1.435053; 1.626741; 2.202826; -4.273812; 0; 0; 74; 64; 
1051.520752; -124.161987; 116.878052; -123.612671; 128.056641; -2.151140; 2.228170; 1.576090; -1.725165; 0.817662; -30.357143; -1.580656; 2.050863; 2.976775; -4.291818; 0; 0; 75; 64; 
1051.524780; -123.799438; 116.878052; -123.244629; 127.677612; -2.144557; 2.221530; 1.621548; -1.735049; 0.807906; -30.357143; -1.443075; 2.235085; 3.032929; -4.132817; 0; 0; 76; 64; 
1051.528809; -123.420410; 116.054077; -122.849121; 127.276611; -2.137308; 2.214331; 1.720014; -1.791553; 0.797888; -30.357143; -1.036750; 2.124903; 2.483596; -3.729972; 0; 0; 77; 64; 
1051.532837; -123.030396; 115.642090; -122.453613; 126.864624; -2.130154; 2.207006; 1.765082; -1.831881; 0.787749; -30.357143; -0.901576; 2.061217; 1.824396; -3.331400; 0; 0; 78; 64; 
1051.536865; -122.651367; 115.224609; -122.085571; 126.469116; -2.123934; 2.200096; 1.685833; -1.806478; 0.777778; -30.357143; -1.380903; 2.304046; 1.766717; -3.071078; 0; 0; 79; 64; 
1051.540894; -122.266846; 114.818115; -121.712036; 126.062622; -2.117609; 2.193036; 1.640213; -1.797224; 0.767999; -30.357143; -1.608333; 2.395669; 2.304147; -3.149815; 0; 0; 80; 64; 
1051.544800; -121.865845; 114.406128; -121.311035; 125.634155; -2.110518; 2.185460; 1.697903; -1.844442; 0.758292; -30.357143; -1.309104; 2.183901; 2.710044; -2.974639; 0; 0; 81; 64; 
1051.548828; -121.453857; 114.406128; -120.904541; 125.200195; -2.103086; 2.177697; 1.779776; -1.891982; 0.748609; -30.357143; -0.966155; 1.973696; 2.579730; -2.039857; 0; 0; 82; 64; 
1051.552856; -121.052856; 113.576660; -120.509033; 124.777222; -2.096178; 2.170278; 1.777939; -1.870557; 0.739045; -30.357143; -1.108549; 2.036211; 2.150029; -1.431013; 0; 0; 83; 64; 
1051.556885; -120.657349; 113.164673; -120.124512; 124.354248; -2.089634; 2.163103; 1.728774; -1.819879; 0.729697; -30.357143; -1.437059; 2.168273; 1.825312; -1.831111; 0; 0; 84; 64; 
1051.560913; -120.256348; 112.752686; -119.723511; 123.925781; -2.082639; 2.155664; 1.733976; -1.822547; 0.720398; -30.357143; -1.382909; 2.051644; 1.651051; -2.263558; 0; 0; 85; 64; 
1051.564941; -119.860840; 112.340698; -119.322510; 123.508301; -2.075587; 2.148344; 1.740590; -1.822521; 0.710930; -30.357143; -1.305093; 2.020973; 1.464888; -2.436598; 0; 0; 86; 64; 
1051.568970; -119.481812; 111.928711; -118.937988; 123.096313; -2.068986; 2.141279; 1.696235; -1.800290; 0.701366; -30.357143; -1.493615; 2.135648; 1.411176; -2.635884; 0; 0; 87; 64; 
1051.572876; -119.108276; 111.928711; -118.564453; 122.695313; -2.062766; 2.134397; 1.626691; -1.770136; 0.691875; -30.357143; -1.791239; 2.304437; 1.739860; -2.715842; 0; 0; 88; 64; 
1051.576904; -118.718262; 111.104736; -118.179932; 122.277832; -2.056018; 2.127035; 1.640786; -1.799990; 0.682407; -30.357143; -1.635207; 2.141704; 2.218085; -2.761010; 0; 0; 89; 64; 
1051.580933; -118.322754; 110.692749; -117.773438; 121.854858; -2.048703; 2.119442; 1.719019; -1.845185; 0.672748; -30.357143; -1.208025; 1.923099; 2.273019; -2.670064; 0; 0; 90; 64; 
1051.584961; -117.938232; 110.280762; -117.383423; 121.437378; -2.041810; 2.112193; 1.730584; -1.838937; 0.662993; -30.357143; -1.207623; 1.994795; 1.904660; -2.401196; 0; 0; 91; 64; 
1051.588989; -117.553711; 109.863281; -117.015381; 121.025391; -2.035518; 2.105073; 1.668826; -1.815356; 0.653454; -30.357143; -1.562606; 2.114940; 1.832026; -2.437208; 0; 0; 92; 64; 
1051.593018; -117.169189; 109.451294; -116.630859; 120.607910; -2.028974; 2.097803; 1.650506; -1.815361; 0.644034; -30.357143; -1.625180; 2.098725; 2.153386; -2.582781; 0; 0; 93; 64; 
1051.596924; -116.784668; 109.451294; -116.251831; 120.195923; -2.022313; 2.090643; 1.656739; -1.807111; 0.634590; -30.357143; -1.587074; 2.147760; 2.310556; -2.382885; 0; 0; 94; 64; 
1051.600952; -116.405640; 108.627319; -115.867310; 119.783936; -2.015579; 2.083411; 1.671414; -1.804970; 0.625122; -30.357143; -1.527710; 2.131936; 2.155217; -2.343516; 0; 0; 95; 64; 
1051.604980; -116.015625; 108.215332; -115.488281; 119.360962; -2.008968; 2.075964; 1.665709; -1.825170; 0.615846; -30.357143; -1.567420; 1.993623; 2.115238; -2.526322; 0; 0; 96; 64; 
1051.609009; -115.625610; 107.803345; -115.109253; 118.937988; -2.002342; 2.068589; 1.662382; -1.835913; 0.606691; -30.357143; -1.583865; 1.947128; 2.333445; -2.429273; 0; 0; 97; 64; 
1051.613037; -115.241089; 107.391357; -114.719238; 118.515015; -1.995450; 2.061164; 1.691387; -1.846459; 0.597487; -30.357143; -1.448691; 1.894772; 2.378613; -2.253182; 0; 0; 98; 64; 
1051.617065; -114.856567; 106.979370; -114.329224; 118.097534; -1.988560; 2.053838; 1.711545; -1.839963; 0.588187; -30.357143; -1.384513; 1.917042; 2.068850; -2.132633; 0; 0; 99; 64; 
1051.621094; -114.472046; 106.979370; -113.955688; 117.680054; -1.982153; 2.046604; 1.669227; -1.823961; 0.579055; -30.357143; -1.631597; 1.971743; 1.894284; -1.877804; 0; 0; 100; 64; 
1051.625000; -114.087524; 106.155396; -113.576660; 117.257080; -1.975660; 2.039227; 1.645426; -1.823221; 0.570067; -30.357143; -1.723452; 1.904930; 2.118900; -1.836604; 0; 0; 101; 64; 
1051.629028; -113.703003; 105.743408; -113.192139; 116.834106; -1.968896; 2.031915; 1.661807; -1.816644; 0.561031; -30.357143; -1.612344; 1.872696; 2.207709; -2.152470; 0; 0; 102; 64; 
1051.633057; -113.329468; 105.325928; -112.813110; 116.422119; -1.962243; 2.024794; 1.663718; -1.800005; 0.551899; -30.357143; -1.606327; 1.939899; 1.950133; -2.425611; 0; 0; 103; 64; 
1051.637085; -112.950439; 104.913940; -112.439575; 116.010132; -1.955828; 2.017554; 1.635623; -1.806396; 0.542863; -30.357143; -1.732677; 1.911377; 1.893063; -2.613605; 0; 0; 104; 64; 
1051.641113; -112.576904; 104.501953; -112.066040; 115.592651; -1.949414; 2.010209; 1.615784; -1.825153; 0.533922; -30.357143; -1.790838; 1.844760; 2.298959; -2.560198; 0; 0; 105; 64; 
1051.645142; -112.192383; 104.501953; -111.681519; 115.169678; -1.942584; 2.002804; 1.653271; -1.842473; 0.524886; -30.357143; -1.579453; 1.786934; 2.566301; -2.018494; 0; 0; 106; 64; 
1051.649048; -111.818848; 103.677979; -111.296997; 114.752197; -1.935723; 1.995531; 1.687465; -1.829799; 0.515706; -30.357143; -1.447086; 1.825810; 2.218390; -1.726127; 0; 0; 107; 64; 
1051.653076; -111.434326; 103.265991; -110.917969; 114.329224; -1.929103; 1.988161; 1.678632; -1.825832; 0.506574; -30.357143; -1.522094; 1.775310; 1.748711; -1.974853; 0; 0; 108; 64; 
1051.657104; -111.060791; 102.854004; -110.555420; 113.917236; -1.922980; 1.980989; 1.612327; -1.809050; 0.497682; -30.357143; -1.842983; 1.832550; 1.859493; -2.195196; 0; 0; 109; 64; 
1051.661133; -110.692749; 102.442017; -110.181885; 113.505249; -1.916575; 1.973920; 1.598443; -1.791812; 0.488718; -30.357143; -1.850604; 1.914014; 2.192145; -2.484817; 0; 0; 110; 64; 
1051.665161; -110.319214; 102.030029; -109.797363; 113.093262; -1.909789; 1.966656; 1.635542; -1.805676; 0.479563; -30.357143; -1.620366; 1.856872; 2.129582; -2.641072; 0; 0; 111; 64; 
1051.669189; -109.945679; 102.030029; -109.423828; 112.675781; -1.903244; 1.959364; 1.635694; -1.820847; 0.470382; -30.357143; -1.613948; 1.820145; 1.984619; -2.243721; 0; 0; 112; 64; 
1051.673096; -109.572144; 101.200562; -109.055786; 112.263794; -1.896886; 1.952109; 1.613998; -1.818962; 0.461274; -30.357143; -1.709814; 1.827080; 2.095706; -1.983398; 0; 0; 113; 64; 
1051.677124; -109.204102; 100.788574; -108.682251; 111.846313; -1.890339; 1.944900; 1.621086; -1.808027; 0.452119; -30.357143; -1.650048; 1.847593; 2.131108; -2.238838; 0; 0; 114; 64; 
1051.681152; -108.830566; 100.376587; -108.308716; 111.434326; -1.883764; 1.937751; 1.629719; -1.799953; 0.442867; -30.357143; -1.593893; 1.883832; 1.888791; -2.460707; 0; 0; 115; 64; 
1051.685181; -108.462524; 99.964600; -107.935181; 111.022339; -1.877318; 1.930491; 1.618142; -1.810156; 0.433591; -30.357143; -1.624377; 1.846811; 1.755730; -2.552568; 0; 0; 116; 64; 
1051.689209; -108.094482; 99.552612; -107.572632; 110.610352; -1.871066; 1.923288; 1.588367; -1.812888; 0.424386; -30.357143; -1.734282; 1.866249; 1.994690; -2.523881; 0; 0; 117; 64; 
1051.693237; -107.731934; 99.552612; -107.204590; 110.198364; -1.864707; 1.916167; 1.584454; -1.805113; 0.415158; -30.357143; -1.719842; 1.935504; 2.258065; -2.229987; 0; 0; 118; 64; 
1051.697266; -107.358398; 98.728638; -106.825562; 109.780884; -1.858004; 1.908847; 1.622547; -1.813852; 0.405810; -30.357143; -1.510462; 1.869277; 2.130497; -2.083804; 0; 0; 119; 64; 
1051.701172; -106.990356; 98.316650; -106.452026; 109.363403; -1.851348; 1.901546; 1.641520; -1.815513; 0.396367; -30.357143; -1.415399; 1.830206; 1.719718; -2.259285; 0; 0; 120; 64; 
1051.705200; -106.622314; 97.904663; -106.083984; 108.951416; -1.845013; 1.894393; 1.613832; -1.805489; 0.386899; -30.357143; -1.535331; 1.881585; 1.475875; -2.383190; 0; 0; 121; 64; 
1051.709229; -106.259766; 97.492676; -105.726929; 108.544922; -1.838888; 1.887292; 1.569226; -1.795702; 0.377527; -30.357143; -1.702193; 1.941462; 1.659597; -2.551653; 0; 0; 122; 64; 
1051.713257; -105.891724; 97.075195; -105.358887; 108.127441; -1.832530; 1.880020; 1.567386; -1.809650; 0.368180; -30.357143; -1.637614; 1.888911; 2.039552; -2.613605; 0; 0; 123; 64; 
1051.717285; -105.523682; 97.075195; -104.990845; 107.715454; -1.826061; 1.872737; 1.586149; -1.821098; 0.358808; -30.357143; -1.517682; 1.864198; 2.235176; -2.195196; 0; 0; 124; 64; 
1051.721313; -105.161133; 96.251221; -104.622803; 107.303467; -1.819535; 1.865565; 1.608742; -1.808732; 0.349340; -30.357143; -1.417003; 1.915089; 2.018799; -1.999878; 0; 0; 125; 64; 
1051.725342; -104.798584; 95.839233; -104.260254; 106.891479; -1.813327; 1.858498; 1.587278; -1.786015; 0.339921; -30.357143; -1.542952; 1.989618; 1.657155; -2.409436; 0; 0; 126; 64; 
1051.729248; -104.430542; 95.427246; -103.897705; 106.479492; -1.807013; 1.851249; 1.576343; -1.797878; 0.330549; -30.357143; -1.548167; 1.923685; 1.594592; -2.662740; 0; 0; 127; 64; 
1051.733276; -104.062500; 95.015259; -103.529663; 106.062012; -1.800547; 1.843953; 1.584278; -1.815828; 0.321130; -30.357143; -1.441070; 1.866445; 1.726737; -2.616962; 0; 0; 128; 64; 
1051.737305; -103.705444; 94.603271; -103.161621; 105.655518; -1.794137; 1.836814; 1.587696; -1.810461; 0.311590; -30.357143; -1.389728; 1.934820; 1.740471; -2.526322; 0; 0; 129; 64; 
1051.741333; -103.342896; 94.603271; -102.804565; 105.243530; -1.787976; 1.829699; 1.565400; -1.801816; 0.302123; -30.357143; -1.488401; 2.000167; 1.738639; -2.253792; 0; 0; 130; 64; 
1051.745361; -102.974854; 93.779297; -102.447510; 104.826050; -1.781767; 1.822307; 1.555389; -1.818528; 0.292871; -30.357143; -1.507253; 1.886078; 1.981872; -2.077395; 0; 0; 131; 64; 
1051.749390; -102.606812; 93.367310; -102.079468; 104.408569; -1.775339; 1.815009; 1.576259; -1.817491; 0.283643; -30.357143; -1.385717; 1.858240; 2.116459; -2.207709; 0; 0; 132; 64; 
1051.753418; -102.249756; 92.949829; -101.722412; 104.002075; -1.769073; 1.808012; 1.576677; -1.789198; 0.274392; -30.357143; -1.409382; 1.996846; 1.839351; -2.432020; 0; 0; 133; 64; 
1051.757324; -101.892700; 92.537842; -101.365356; 103.595581; -1.762906; 1.800977; 1.561077; -1.777981; 0.265164; -30.357143; -1.481983; 2.056235; 1.529893; -2.766198; 0; 0; 134; 64; 
1051.761353; -101.524658; 92.125854; -101.013794; 103.178101; -1.756830; 1.793669; 1.535387; -1.804857; 0.256152; -30.357143; -1.561002; 1.948104; 1.722770; -2.841884; 0; 0; 135; 64; 
1051.765381; -101.162109; 92.125854; -100.656738; 102.766113; -1.750546; 1.786349; 1.543906; -1.825377; 0.247212; -30.357143; -1.467543; 1.897116; 2.200995; -2.306589; 0; 0; 136; 64; 
1051.769409; -100.805054; 91.301880; -100.294189; 102.354126; -1.744244; 1.779236; 1.561539; -1.806791; 0.238272; -30.357143; -1.398151; 1.991376; 2.253792; -2.041993; 0; 0; 137; 64; 
1051.773438; -100.442505; 90.889893; -99.937134; 101.942139; -1.737864; 1.772027; 1.582067; -1.798777; 0.229379; -30.357143; -1.327957; 1.982878; 1.855831; -2.370678; 0; 0; 138; 64; 
1051.777466; -100.068970; 90.477905; -99.580078; 101.519165; -1.731639; 1.764575; 1.572020; -1.825577; 0.220751; -30.357143; -1.382508; 1.832452; 1.712088; -2.413709; 0; 0; 139; 64; 
1051.781372; -99.706421; 90.065918; -99.228516; 101.107178; -1.725631; 1.757398; 1.540098; -1.816846; 0.212290; -30.357143; -1.532122; 1.896432; 2.022156; -2.327647; 0; 0; 140; 64; 
1051.785400; -99.354858; 89.653931; -98.871460; 100.700684; -1.719480; 1.750386; 1.539176; -1.791811; 0.203829; -30.357143; -1.533326; 2.028298; 2.158879; -2.474136; 0; 0; 141; 64; 
1051.789429; -98.997803; 89.653931; -98.514404; 100.288696; -1.713134; 1.743277; 1.561206; -1.787358; 0.195344; -30.357143; -1.425828; 2.052816; 1.886349; -2.400586; 0; 0; 142; 64; 
1051.793457; -98.629761; 88.824463; -98.157349; 99.871216; -1.706843; 1.735926; 1.565314; -1.807794; 0.186955; -30.357143; -1.394541; 1.931596; 1.665700; -2.282174; 0; 0; 143; 64; 
1051.797485; -98.261719; 88.406982; -97.805786; 99.453735; -1.700776; 1.728590; 1.541241; -1.818166; 0.178830; -30.357143; -1.493616; 1.863905; 1.872616; -2.363964; 0; 0; 144; 64; 
1051.801514; -97.904663; 88.000488; -97.448730; 99.041748; -1.694625; 1.721423; 1.537751; -1.809912; 0.170776; -30.357143; -1.494418; 1.914991; 2.159185; -2.386242; 0; 0; 145; 64; 
1051.805420; -97.547607; 87.588501; -97.091675; 98.629761; -1.688355; 1.714255; 1.553368; -1.804525; 0.162771; -30.357143; -1.427433; 1.947225; 2.124088; -2.470779; 0; 0; 146; 64; 
1051.809448; -97.185059; 87.176514; -96.734619; 98.217773; -1.682114; 1.707001; 1.560002; -1.811278; 0.154861; -30.357143; -1.413394; 1.921535; 1.963561; -2.501602; 0; 0; 147; 64; 
1051.813477; -96.822510; 87.176514; -96.388550; 97.800293; -1.676046; 1.699740; 1.543525; -1.816940; 0.147167; -30.357143; -1.507254; 1.908837; 2.024293; -2.134770; 0; 0; 148; 64; 
1051.817505; -96.459961; 86.347046; -96.036987; 97.388306; -1.670051; 1.692507; 1.525666; -1.810587; 0.139737; -30.357143; -1.605124; 1.914014; 2.283395; -1.961119; 0; 0; 149; 64; 
1051.821533; -96.102905; 85.940552; -95.685425; 96.976318; -1.663837; 1.685372; 1.540753; -1.793367; 0.132379; -30.357143; -1.543353; 1.954160; 2.293466; -2.314219; 0; 0; 150; 64; 
1051.825562; -95.740356; 85.528564; -95.328369; 96.558838; -1.657569; 1.678064; 1.556472; -1.807071; 0.125165; -30.357143; -1.486797; 1.870351; 2.083499; -2.496414; 0; 0; 151; 64; 
1051.829590; -95.377808; 85.116577; -94.976807; 96.146851; -1.651407; 1.670864; 1.551904; -1.809191; 0.118046; -30.357143; -1.521292; 1.882757; 2.005676; -2.493057; 0; 0; 152; 64; 
1051.833496; -95.020752; 84.699097; -94.625244; 95.734863; -1.645379; 1.663670; 1.533429; -1.809450; 0.111095; -30.357143; -1.617960; 1.902976; 2.125309; -2.482376; 0; 0; 153; 64; 
1051.837524; -94.658203; 84.699097; -94.273682; 95.317383; -1.639263; 1.656339; 1.532026; -1.823182; 0.104384; -30.357143; -1.624378; 1.847104; 2.406995; -2.091433; 0; 0; 154; 64; 
1051.841553; -94.290161; 83.875122; -93.916626; 94.894409; -1.632967; 1.648965; 1.554850; -1.829060; 0.097817; -30.357143; -1.533326; 1.789083; 2.542802; -1.789605; 0; 0; 155; 64; 
1051.845581; -93.933105; 83.463135; -93.559570; 94.482422; -1.626629; 1.641782; 1.576753; -1.808206; 0.091274; -30.357143; -1.475967; 1.842025; 2.234565; -2.029176; 0; 0; 156; 64; 
1051.849609; -93.570557; 83.051147; -93.208008; 94.070435; -1.620552; 1.634661; 1.558021; -1.793141; 0.084874; -30.357143; -1.608734; 1.889008; 1.845454; -2.335276; 0; 0; 157; 64; 
1051.853638; -93.208008; 82.639160; -92.867432; 93.652954; -1.614665; 1.627412; 1.517897; -1.802629; 0.078786; -30.357143; -1.792042; 1.838997; 2.014527; -2.509537; 0; 0; 158; 64; 
1051.857666; -92.845459; 82.221680; -92.510376; 93.235474; -1.608532; 1.620059; 1.519333; -1.823153; 0.072866; -30.357143; -1.746315; 1.758900; 2.543718; -2.422864; 0; 0; 159; 64; 
1051.861572; -92.488403; 82.221680; -92.153320; 92.823486; -1.602147; 1.612795; 1.556880; -1.825827; 0.066921; -30.357143; -1.576646; 1.772770; 2.688375; -1.939451; 0; 0; 160; 64; 
1051.865601; -92.131348; 81.403198; -91.796265; 92.406006; -1.595791; 1.605583; 1.581698; -1.812534; 0.061001; -30.357143; -1.516479; 1.807055; 2.285226; -1.764275; 0; 0; 161; 64; 
1051.869629; -91.763306; 80.991211; -91.444702; 91.988525; -1.589752; 1.598323; 1.557273; -1.805549; 0.055344; -30.357143; -1.681737; 1.780682; 1.976073; -2.094790; 0; 0; 162; 64; 
1051.873657; -91.400757; 80.573730; -91.098633; 91.571045; -1.583760; 1.591034; 1.529294; -1.811408; 0.049951; -30.357143; -1.805680; 1.732429; 2.179937; -2.253182; 0; 0; 163; 64; 
1051.877686; -91.043701; 80.161743; -90.741577; 91.159058; -1.577625; 1.583858; 1.529067; -1.807134; 0.044630; -30.357143; -1.788432; 1.765151; 2.478408; -2.320017; 0; 0; 164; 64; 
1051.881714; -90.686646; 79.749756; -90.384521; 90.747070; -1.571332; 1.576676; 1.551030; -1.806052; 0.039309; -30.357143; -1.690160; 1.785371; 2.443922; -2.380749; 0; 0; 165; 64; 
1051.885620; -90.329590; 79.749756; -90.032959; 90.335083; -1.565182; 1.569484; 1.550449; -1.807190; 0.034084; -30.357143; -1.723452; 1.799046; 2.285836; -2.099673; 0; 0; 166; 64; 
1051.889648; -89.967041; 78.925781; -89.686890; 89.923096; -1.559100; 1.562232; 1.539510; -1.808195; 0.029051; -30.357143; -1.788833; 1.774919; 2.304453; -1.953185; 0; 0; 167; 64; 
1051.893677; -89.604492; 78.513794; -89.329834; 89.505615; -1.552912; 1.554931; 1.543129; -1.811582; 0.024161; -30.357143; -1.768376; 1.722075; 2.401807; -2.163457; 0; 0; 168; 64; 
1051.897705; -89.252930; 78.101807; -88.978271; 89.099121; -1.546710; 1.547912; 1.548931; -1.789658; 0.019247; -30.357143; -1.751129; 1.838801; 2.274239; -2.363048; 0; 0; 169; 64; 
